Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Precedence,Strip,Prepend
55663479,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55453273,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55473163,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55553797,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55553797,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543617,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833525,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55773668,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943327,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943328,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55733626,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55533266,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55413696,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163847,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163847,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55933547,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143475,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55893462,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55983403,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543459,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55323288,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55383564,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833483,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55883551,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653302,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55633625,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833622,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873777,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55843364,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823643,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873807,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55863294,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873774,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823535,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55793637,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623322,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173284,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173281,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173879,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173280,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173281,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173257,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173879,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173280,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173279,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55353274,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813429,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813021,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813099,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813022,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813318,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813439,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813491,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55814100,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813107,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813121,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813122,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813123,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813492,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813493,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813494,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813495,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813011,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813012,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813014,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813306,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813432,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813483,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55814104,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813493,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813492,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813491,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813432,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813431,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813429,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55814104,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813495,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
5581305,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543812,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813439,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813306,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813494,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55983359,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833389,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55372125,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373331,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373361,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373331,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55633335,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55323366,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373273,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173268,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313876,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143456,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55142207,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173816,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55933544,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643952,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643474,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643423,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643474,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163821,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55162174,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163820,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163826,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163726,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163820,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163821,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55163826,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55483466,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55483466,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55813656,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873887,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55423128,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55423277,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55423279,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55423212,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55423277,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55113554,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55112822,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55112826,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113448,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113592,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113567,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113514,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114237,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
5511360,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114248,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113515,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55112825,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113449,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113447,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113599,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113591,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
5511365,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
5511369,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
5511368,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113134,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113591,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113592,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113599,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113653,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113654,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113655,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113656,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113658,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113693,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113694,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113695,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113696,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114620,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114623,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114624,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114625,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113184,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113602,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113604,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113609,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113651,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113659,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113682,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113689,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113692,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113697,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114325,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114556,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114626,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114848,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55112284,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113605,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113606,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113607,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113608,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113684,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113685,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113686,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113687,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114170,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114237,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114248,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114944,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114945,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114954,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114983,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55112576,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113601,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113603,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113631,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113652,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113681,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113683,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113688,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113691,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55113699,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114376,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114627,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55114880,Área Metropolitana da Grande São Paulo - Fixo,0,4,0.04,30,6,,5511,
55143457,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513601,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513991,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513663,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513048,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55512161,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513663,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513160,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513601,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55183529,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55183528,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55182183,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55183529,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55183528,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493275,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493275,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55913467,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55753447,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55873874,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443284,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943434,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943434,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143325,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143324,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143322,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143319,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143399,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143302,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143335,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143326,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143512,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143302,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143322,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143512,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143324,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143199,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143319,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143399,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55142034,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55142100,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143026,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143326,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55143335,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443278,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443278,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55312137,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313741,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313742,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55843477,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55653492,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823629,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313749,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313742,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313741,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55353441,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55353441,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313551,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313552,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313559,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313350,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313553,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313559,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313603,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55313552,Cidades Importantes do Brasil - Fixo,0,4,0.09,30,6,,55,085
55693461,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55693461,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55693916,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833350,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493447,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443611,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55433616,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493447,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443699,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55753291,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55753695,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55183872,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55623342,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55333527,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55453251,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55453251,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55453261,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663587,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643628,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173843,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55172300,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643478,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643478,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643953,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55663453,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55433479,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55183862,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55913798,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55853621,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55853621,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55853348,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55854104,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55854104,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513888,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55984105,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55853325,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55883641,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55683261,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55683267,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55683329,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55513542,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55613908,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55613634,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55613633,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55613697,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55323393,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55553523,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55893431,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55332126,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55333534,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493721,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55893494,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833326,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55383831,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493451,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493451,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443244,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443127,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443244,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443240,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443043,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443051,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55443057,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543531,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55543531,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373545,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493235,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55493235,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55373323,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55353283,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55323364,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55893532,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173293,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55833485,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55823631,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55173293,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643662,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55643662,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55943351,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55883415,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55483095,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55483283,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55484107,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55483093,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55483242,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
55484054,Demais Cidades do Brasil - Fixo,0,4,0.09,30,6,,55,085
