Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment,Priority,Strip,Prepend
55753365,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773489,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55733272,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55773618,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55493524,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55493524,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55983485,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55983485,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55273759,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55653304,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55753294,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55863252,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55813709,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55623464,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55623459,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55623464,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55643489,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55273769,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55663505,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55643489,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55733662,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55843359,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55813681,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55333611,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55623475,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55983472,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55543348,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55543348,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55473624,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55853376,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55163378,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55163314,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55323464,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55993534,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55653348,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55793277,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55743699,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193091,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
55193652,Demais Cidades do Brasil - Fixo,0,4,0.04933,30,6,,,777837
